,Unnamed: 0,X,Y,RA,DEC,I,DI,Q,DQ,U,DU,P,DP,ANG,DANG,PI,DPI,AST,PCA,ID
177,1439,-6.5,3.5,344.1219875,62.041380555555556,761.248,2.84379,-4.56765,1.53389,-32.6324,2.9798,4.32849,0.388999,41.016,1.36867,32.9506,2.95869,1,1,2770
178,1440,-5.5,3.5,344.114875,62.04138333333333,708.728,4.17442,-4.98146,2.04896,-39.754,2.10344,5.65308,0.298536,41.4288,1.46569,40.0649,2.10261,1,1,2771
179,1441,-4.5,3.5,344.1077666666667,62.04138611111111,725.589,4.12196,-2.92426,1.97059,-39.1098,0.969153,5.40513,0.138181,42.862,1.4364,39.219,0.977561,1,1,2772
180,1442,-3.5,3.5,344.10065833333334,62.04138611111111,793.116,3.01701,-6.35121,1.80436,-32.6874,1.30771,4.19847,0.168331,39.5022,1.53888,33.2987,1.32904,1,1,2773
181,1443,-2.5,3.5,344.09354583333334,62.04138888888889,900.016,2.35449,-13.4523,0.671327,-22.6315,1.48885,2.92525,0.147418,29.636200000000002,1.039,26.3277,1.325,1,1,2774
182,1444,-1.5,3.5,344.0864375,62.04138888888889,1106.67,2.76288,-14.3545,2.01922,-7.43858,1.36224,1.4609,0.171653,13.696700000000007,2.70243,16.1674,1.89921,1,1,2775
183,1445,-0.5,3.5,344.07932916666664,62.04138888888889,1395.54,4.16934,-4.04968,1.00207,-1.69148,2.4673,0.314482,0.0950477,11.334699999999998,15.0736,4.38874,1.32637,1,1,2776
184,1446,0.5,3.5,344.0722166666667,62.04138888888889,1297.25,1.80946,-2.23714,2.28809,8.76599,3.74163,0.697393,0.282854,142.1583,7.60722,9.04696,3.66931,1,1,2777
185,1447,1.5,3.5,344.06510833333334,62.04138888888889,1051.25,4.01569,3.81251,2.14386,7.9648,1.80786,0.839974,0.178394,122.2105,6.76542,8.83025,1.87507,1,1,2778
186,1448,2.5,3.5,344.058,62.04138888888889,726.528,1.84431,13.7493,0.803177,16.1595,1.43061,2.92037,0.166369,114.8036,1.49968,21.2173,1.20751,1,1,2779
187,1449,3.5,3.5,344.0508875,62.04138888888889,324.611,2.40577,12.409,0.52738,1.76073,2.97539,3.86101,0.208025,94.03795,6.73567,12.5333,0.668851,1,1,2780
188,1450,4.5,3.5,344.04377916666664,62.04138611111111,122.264,3.53627,11.7725,0.616306,-0.836603,1.51826,9.65304,0.581824,87.96758,3.67759,11.8022,0.624105,1,1,2781
189,1451,5.5,3.5,344.0366666666667,62.04138333333333,121.306,2.8052,12.3564,3.1256,2.43354,2.76448,10.3818,2.57733,95.57076,6.32112,12.5938,3.11287,1,1,2782
190,1452,6.5,3.5,344.02955833333334,62.04138333333333,157.046,2.28724,3.59591,0.991942,-0.022709,1.36135,2.28976,0.632516,89.819084,10.8453,3.59598,0.99196,1,1,2783
191,1453,7.5,3.5,344.02245,62.041380555555556,111.859,2.22338,4.68599,2.04982,-2.50233,0.861454,4.74906,1.65936,75.9488,6.62624,5.31226,1.85314,1,1,2784
192,1454,8.5,3.5,344.0153375,62.041377777777775,42.1241,1.91694,3.67903,0.721312,-4.97139,3.22899,14.682,6.28094,63.2515,9.29388,6.18466,2.63078,1,1,2785
193,1457,11.5,3.5,343.99400833333334,62.04136666666666,126.21,2.26036,5.14418,2.52066,-4.27061,0.732364,5.29739,1.58358,70.1506,7.30925,6.68586,1.99505,1,1,2788
194,1458,12.5,3.5,343.9869,62.04136111111111,184.414,2.30563,3.32892,1.55127,-4.94784,2.84052,3.23373,1.36211,61.9664,9.81079,5.96346,2.51081,1,1,2789
195,1460,14.5,3.5,343.9726791666667,62.041352777777774,65.679,3.87739,-2.91814,1.28501,5.26863,2.00696,9.17004,2.88739,149.4904,7.06986,6.02279,1.86278,1,1,2791
196,1461,15.5,3.5,343.96557083333335,62.04134722222222,36.6611,2.39245,0.902913,1.5359,5.32241,2.54818,14.7253,6.95516,130.1859,8.34792,5.39846,2.52538,1,1,2792
197,1490,-8.5,4.5,344.1362125,62.04470833333333,159.897,3.59461,-5.19622,1.84694,-13.7765,1.33145,9.20834,0.903352,34.6672,3.48442,14.7239,1.406,1,1,2855
198,1491,-7.5,4.5,344.1291,62.044713888888886,266.719,1.52814,-2.0971,0.893801,-13.3489,1.64351,5.06625,0.611635,40.5359,1.94851,13.5127,1.62951,1,1,2856
199,1492,-6.5,4.5,344.12199166666664,62.044713888888886,276.275,1.8164,-4.12598,3.14392,-17.7342,2.36232,6.59049,0.872903,38.4514,4.89096,18.2079,2.40864,1,1,2857
200,1493,-5.5,4.5,344.11487916666664,62.044716666666666,274.651,3.06317,-1.04962,1.72881,-20.9523,2.04317,7.63826,0.748514,43.5661,2.362,20.9785,2.04244,1,1,2858
201,1494,-4.5,4.5,344.10777083333335,62.04471944444444,326.464,5.19601,0.528621,1.06103,-21.6586,1.00709,6.63627,0.326074,45.6991,1.40296,21.665,1.00712,1,1,2859
202,1495,-3.5,4.5,344.10065833333334,62.04471944444444,378.45,3.74073,1.37052,0.541042,-17.5495,1.76443,4.65131,0.467212,47.2327,0.905869,17.6029,1.75958,1,1,2860
203,1496,-2.5,4.5,344.09355,62.04472222222222,523.58,3.52181,-7.41135,2.40532,-14.5272,1.67312,3.1148,0.353625,31.485300000000002,3.9937,16.3085,1.84825,1,1,2861
204,1497,-1.5,4.5,344.0864375,62.04472222222222,689.121,1.8231,-1.65302,2.43675,-12.1374,1.16696,1.77755,0.174507,41.1222,5.65873,12.2494,1.20213,1,1,2862
205,1498,-0.5,4.5,344.07932916666664,62.04472222222222,744.425,3.68854,-4.44846,1.77056,-3.94707,1.06157,0.798888,0.201554,20.7911,6.83183,5.94712,1.50013,1,1,2863
206,1499,0.5,4.5,344.0722166666667,62.04472222222222,621.398,2.98046,-9.23789,3.03997,0.884815,1.82024,1.49343,0.487839,177.2644,5.66459,9.28017,3.03109,1,1,2864
207,1500,1.5,4.5,344.06510833333334,62.04472222222222,484.967,1.66304,-4.3192,1.63779,1.67069,1.2557,0.954923,0.328546,169.4266,8.1145,4.63106,1.59326,1,1,2865
208,1501,2.5,4.5,344.05799583333334,62.04472222222222,338.708,1.85376,6.70578,1.7691,8.11952,1.58885,3.10906,0.491661,115.2236,4.62016,10.5306,1.6643,1,1,2866
209,1502,3.5,4.5,344.0508875,62.04472222222222,153.912,1.14735,7.87966,1.79207,1.85436,1.68711,5.25946,1.16153,96.62135,5.99074,8.09492,1.78672,1,1,2867
210,1503,4.5,4.5,344.043775,62.04471944444444,74.4596,2.3801,3.7035,0.687041,-2.7387,1.81024,6.18607,1.63678,71.7587,9.4023,4.60612,1.20981,1,1,2868
211,1504,5.5,4.5,344.0366666666667,62.04471944444444,65.5323,2.16114,5.89241,2.41694,2.29224,2.51196,9.64801,3.72118,100.6284,11.3262,6.32257,2.42965,1,1,2869
212,1510,11.5,4.5,343.994,62.0447,72.2668,1.76033,7.40435,1.21795,-8.54874,1.48786,15.6497,1.94544,65.4485,3.39511,11.3095,1.37865,1,1,2875
213,1511,12.5,4.5,343.9868916666667,62.044694444444445,76.0614,0.624202,3.0478,2.1146,-4.61208,2.71957,7.268,3.35427,61.729,11.9982,5.52814,2.5509,1,1,2876
214,1548,-8.5,5.5,344.13621666666666,62.04804166666666,75.7324,3.69319,-4.73471,2.30336,-3.87868,1.89906,8.08187,2.86637,19.6622,9.69315,6.12059,2.15016,1,1,2942
215,1549,-7.5,5.5,344.1291083333333,62.04804722222222,67.4727,3.21883,-2.51445,2.20691,-3.9506,1.33537,6.94046,2.44574,28.7622,12.205,4.68292,1.63502,1,1,2943
216,1550,-6.5,5.5,344.12199583333336,62.04804722222222,71.444,1.47594,-6.30288,1.5069,-9.18977,1.70458,15.5976,2.32346,27.777700000000003,4.04349,11.1435,1.64393,1,1,2944
217,1551,-5.5,5.5,344.11488333333335,62.048049999999996,152.518,1.97475,-4.17977,0.914325,-16.3466,1.49704,11.0626,0.973079,37.8285,1.63054,16.8725,1.46796,1,1,2945
218,1552,-4.5,5.5,344.107775,62.04805277777778,209.016,3.36879,3.91666,0.57173,-7.24363,2.52458,3.93975,1.07229,59.2001,4.52895,8.23471,2.23732,1,1,2946
219,1553,-3.5,5.5,344.1006625,62.04805555555556,258.307,1.48519,3.19781,0.747843,-1.60349,1.23006,1.3849,0.335565,76.68469999999999,9.20567,3.57731,0.866544,1,1,2947
220,1554,-2.5,5.5,344.09355,62.04805555555556,373.979,3.45228,-2.09705,0.607663,-7.30242,2.04707,2.03155,0.528352,36.9887,3.06417,7.59756,1.97468,1,1,2948
221,1556,-0.5,5.5,344.07932916666664,62.04805555555556,472.055,2.71646,-6.23505,1.35992,-0.0682306,3.18782,1.32091,0.288263,0.3135000000000048,14.6453,6.23542,1.36029,1,1,2950
222,1557,0.5,5.5,344.0722166666667,62.04805555555556,285.339,2.75458,-8.6621,1.88863,-4.60835,2.69747,3.4386,0.734647,14.006799999999998,7.41993,9.81167,2.09409,1,1,2951
223,1558,1.5,5.5,344.0651041666667,62.04805555555556,182.905,2.0455,-4.4092,1.7564,-0.309385,1.82808,2.41658,0.960858,2.0069000000000017,11.8462,4.42004,1.75676,1,1,2952
224,1559,2.5,5.5,344.05799583333334,62.04805555555556,96.5409,1.72832,-1.27213,1.93215,6.57061,2.91817,6.93243,2.99448,140.4787,8.45985,6.69263,2.88841,1,1,2953
225,1562,5.5,5.5,344.0366625,62.04805277777778,40.7046,2.93071,2.6806,0.917976,-2.7958,1.44566,9.51553,3.07856,66.89750000000001,8.87584,3.87326,1.22169,1,1,2956
226,1567,10.5,5.5,344.00110416666666,62.04803611111111,117.067,2.332,4.99804,2.74556,-5.54032,2.6308,6.37381,2.29528,66.0272,10.3459,7.46161,2.6829,1,1,2961
227,1568,11.5,5.5,343.99399166666666,62.04803333333333,76.5903,3.31304,7.22925,1.28606,-9.95282,1.01519,16.0611,1.61449,62.9964,2.79334,12.3012,1.11619,1,1,2962
228,1569,12.5,5.5,343.9868833333333,62.048027777777776,50.842,1.39214,-0.716944,2.0537,-7.16775,1.61331,14.1684,3.20648,42.144,8.15191,7.20351,1.61826,1,1,2963
229,1570,13.5,5.5,343.97977083333336,62.048024999999996,29.7086,2.40602,4.19143,2.00983,0.788354,2.05518,14.3559,6.86952,95.32607,13.7946,4.26493,2.01139,1,1,2964
230,1571,14.5,5.5,343.97265833333336,62.04801944444444,17.3357,1.00385,4.69727,0.926202,1.53691,2.99418,28.5094,7.57347,99.05884,16.5794,4.94231,1.28134,1,1,2965
231,1597,-9.5,6.5,344.1433375,62.05137222222222,77.1833,2.42601,-4.09399,1.30511,1.67089,0.925421,5.72901,1.63971,168.899,6.40488,4.42184,1.25793,1,1,3028
232,1598,-8.5,6.5,344.136225,62.051375,88.4657,2.58035,-8.37841,1.43399,3.26176,4.06121,10.1632,2.26787,169.3644,12.1721,8.99093,1.98907,1,1,3029
233,1599,-7.5,6.5,344.1291125,62.05138055555555,60.7135,1.53821,-11.9721,2.13939,2.56195,3.43749,20.1654,3.67938,173.9606,7.93481,12.2431,2.21224,1,1,3030
234,1601,-5.5,6.5,344.1148875,62.051383333333334,197.506,2.1183,-1.6786,2.71606,-6.38158,1.45559,3.34098,0.794769,37.6314,11.5165,6.59865,1.56812,1,1,3032
235,1606,-0.5,6.5,344.07932916666664,62.05138888888889,225.504,2.09564,-9.11773,0.498574,0.850761,0.918235,4.06082,0.226529,177.3346,2.86386,9.15733,0.503694,1,1,3037
236,1607,0.5,6.5,344.0722166666667,62.05138888888889,98.967,2.04793,-3.54822,1.04891,-0.0798327,2.63131,3.58616,1.06387,0.6444999999999936,21.235,3.54911,1.05031,1,1,3038
237,1650,-9.5,7.5,344.14334583333334,62.05470555555555,36.878,2.26795,-0.652644,1.62229,-3.37978,1.56348,9.33405,4.28406,39.5353,13.4842,3.44222,1.56563,0,0,3115
238,1651,-8.5,7.5,344.13623333333334,62.05471111111111,68.4534,2.25316,-1.42577,1.14008,-6.31839,3.269,9.46228,4.68316,38.642,5.85854,6.47725,3.19869,1,1,3116
239,1652,-7.5,7.5,344.12912083333333,62.054713888888884,95.802,2.09507,-7.91073,0.88793,-10.0125,2.16215,13.3196,1.88441,25.844099999999997,3.39151,12.7605,1.7836,1,1,3117
240,1653,-6.5,7.5,344.1220083333333,62.054716666666664,193.748,4.09899,-5.742,0.697766,-4.20311,1.99115,3.67279,0.67747,18.102000000000004,6.67777,7.11594,1.30392,1,1,3118
241,1654,-5.5,7.5,344.11489166666667,62.054716666666664,217.297,3.23623,6.70746,1.96658,-1.05441,1.00761,3.12468,0.89814,85.53311,4.39298,6.78983,1.94901,1,1,3119
242,1655,-4.5,7.5,344.10777916666666,62.054719444444444,170.08,3.29449,4.41291,1.82614,1.01565,1.46247,2.66244,1.06522,96.4806,9.38144,4.52828,1.80959,1,1,3120
243,1658,-1.5,7.5,344.08644166666664,62.05472222222222,189.238,0.941834,-6.93113,2.20943,-0.972126,2.29806,3.69851,1.16861,3.9920000000000044,9.39947,6.99897,2.21118,1,1,3123
244,1659,-0.5,7.5,344.07932916666664,62.05472222222222,98.8951,2.58586,-4.48681,0.879152,2.85326,2.27392,5.37659,1.45081,163.77339999999998,10.646,5.31719,1.42803,1,1,3124
245,1696,-6.5,8.5,344.1220125,62.058049999999994,176.081,3.00964,-4.80145,1.37435,-4.02372,2.72336,3.55775,1.16123,19.981899999999996,10.3639,6.26452,2.0419,1,1,3204
246,1698,-4.5,8.5,344.1077833333333,62.058052777777775,134.75,1.03009,-0.616427,1.35897,8.45749,2.35927,6.29307,1.74842,137.08429999999998,4.6154,8.47993,2.3551,1,1,3206
247,1699,-3.5,8.5,344.1006708333333,62.058055555555555,146.421,2.73286,-3.97053,1.35751,1.50725,1.08145,2.90054,0.907161,169.6064,7.55472,4.24699,1.3259,1,1,3207
248,1701,-1.5,8.5,344.08644166666664,62.058055555555555,85.62,0.909715,1.34872,1.91779,3.66734,1.64699,4.56375,1.96456,124.9041,13.8388,3.90748,1.68154,1,1,3209
249,1740,-5.5,9.5,344.1149041666667,62.06138333333333,90.2617,2.24876,-4.16643,2.0374,2.23899,1.31437,5.24024,2.10844,165.8734,9.12661,4.72993,1.89946,1,1,3291
250,1741,-4.5,9.5,344.1077875,62.061386111111105,124.821,2.48752,-9.08518,1.877,0.325078,1.97725,7.28324,1.51085,178.97539999999998,6.23041,9.09099,1.87714,1,1,3292
251,1742,-3.5,9.5,344.100675,62.061388888888885,127.403,0.958561,-4.91349,0.550174,3.91289,1.69126,4.93015,0.894072,160.7338,6.2333,6.28117,1.1381,1,1,3293
252,1743,-2.5,9.5,344.0935583333333,62.061388888888885,79.691,1.75878,-4.8211,2.6471,2.7709,1.66561,6.97777,3.06633,165.05599999999998,10.0763,5.56066,2.44051,1,1,3294
253,1744,-1.5,9.5,344.08644583333336,62.061388888888885,32.4714,1.13449,3.37901,0.467578,2.10636,1.63476,12.2624,2.96136,105.969,10.1387,3.98176,0.951478,1,1,3295
254,1786,-3.5,10.5,344.100675,62.06472222222222,49.2315,1.38035,-3.60578,1.34404,0.0446794,2.1229,7.32469,2.73807,179.64499999999998,16.8644,3.60605,1.3442,1,1,3379
